,	920 831 923 841
1098	515 842 547 853
-	547 842 551 853
T 	550 842 560 853
(	560 842 566 853
tuition	565 842 603 853
)	600 842 604 853
• 	517 857 523 868
Form 	529 857 557 868
1099	562 857 590 868
-	591 857 595 868
C 	595 857 605 868
(	608 857 612 868
canceled 	612 857 665 868
debt	668 857 695 868
)	694 857 697 868
• 	517 872 525 883
Form 	527 872 556 883
1099	560 872 589 883
-	589 872 594 883
A 	593 872 602 883
(	606 872 609 883
acquisition 	609 872 670 883
or 	675 872 687 883
abandonment 	689 872 769 883
of 	773 872 784 883
secured 	788 872 833 883
property	837 872 886 883
)	883 872 888 883
Use 	530 887 554 898
Form 	558 887 587 898
W	591 887 604 898
-	603 887 607 898
9 	608 887 616 898
only 	620 887 643 898
if 	647 887 654 898
you 	656 887 678 898
are 	682 887 700 898
a 	704 887 711 898
U.S. 	715 887 739 898
person 	744 887 783 898
(	787 887 791 898
including 	790 887 843 898
a 	848 887 855 898
resident	859 887 905 898
alien	517 899 544 909
)	543 899 547 909
, 	547 899 549 909
to 	554 899 565 909
provide 	569 899 613 909
your 	616 899 643 909
correct 	646 899 687 909
TIN	691 899 711 909
.	712 899 714 909
If 	530 915 538 924
you 	539 915 562 924
do 	564 915 581 924
not 	584 915 604 924
return 	607 915 641 924
Form 	645 915 675 924
W	679 915 692 924
-	691 915 695 924
9 	696 915 703 924
to 	707 915 718 924
the 	722 915 741 924
requester 	745 915 800 924
with 	803 915 827 924
a 	831 915 837 924
TIN	842 915 862 924
, 	862 915 864 924
you 	868 915 889 924
might	894 915 927 924
be 	517 926 531 936
subject 	535 926 578 936
to 	581 926 592 936
backup 	596 926 639 936
withholding	643 926 710 936
. 	711 926 713 936
See 	717 926 740 936
What 	743 926 774 936
is 	777 926 787 936
backup 	791 926 834 936
withholding	839 926 905 936
,	906 926 908 936
later	515 938 543 945
.	542 938 545 945
Form 	803 956 828 967
W	831 956 847 967
-	848 956 853 967
9 	853 956 862 967
(	866 956 869 967
Rev. 	870 956 891 967
10-2018	895 956 937 967
)	937 956 940 967

Form	57 62 85 68
W	93 46 133 69
-	127 46 143 69
9	140 46 163 69
Request 	392 47 474 63
for 	481 47 509 63
Taxpayer	515 47 608 63
Give 	808 55 842 64
Form 	845 55 880 64
to 	885 55 899 64
the	903 55 925 64
Identification 	302 65 434 79
Number 	443 65 521 78
and 	529 65 564 78
Certification	572 65 696 78
(	57 74 62 83
Rev. 	61 74 84 83
October 	87 74 129 83
2018	131 74 158 83
)	155 74 159 83
Department 	57 85 113 94
of 	117 85 125 94
the 	128 85 144 94
Treasury	146 85 187 94
requester	810 69 876 79
. 	877 69 878 79
Do 	885 69 904 79
not	908 69 931 79
send 	810 83 842 91
to 	846 83 860 91
the 	865 83 887 91
IRS	892 83 916 91
.	916 83 919 91
Internal 	58 94 92 101
Revenue 	96 94 137 101
Service	139 94 175 101
Go 	285 92 306 102
to 	308 92 321 102
www.irs.gov/FormW9 	323 92 459 102
for 	463 92 480 102
instructions 	484 92 557 102
and 	561 92 584 102
the 	587 92 608 102
latest 	612 92 646 102
information	650 92 721 102
.	722 92 725 102
1 	99 107 106 116
Name 	112 107 142 116
(	146 107 149 116
as 	149 107 160 116
shown 	163 107 197 116
on 	201 107 213 116
your 	216 107 240 116
income 	242 107 279 116
tax 	283 107 299 116
return	302 107 331 116
)	331 107 335 116
. 	336 107 338 116
Name 	341 107 372 116
is 	375 107 383 116
required 	386 107 428 116
on 	432 107 444 116
this 	447 107 466 116
line	469 107 486 116
; 	487 107 489 116
do 	493 107 506 116
not 	510 107 526 116
leave 	530 107 556 116
this 	559 107 577 116
line 	580 107 598 116
blank	601 107 630 116
.	630 107 632 116
Paul	100 122 131 134
, 	134 122 135 134
Jaleesa 	142 122 197 134
Elijah	203 122 241 134
2 	98 138 109 147
Business 	110 138 159 147
name	162 138 190 147
/	189 138 195 147
disregarded 	195 138 255 147
entity 	258 138 287 147
name	290 138 318 147
, 	318 138 321 147
if 	325 138 331 147
different 	333 138 375 147
from 	379 138 402 147
above	406 138 437 147
Creative 	100 152 160 164
Wealth 	164 152 215 164
Management	221 152 316 164
3 	98 170 106 179
Check 	112 170 146 179
appropriate 	149 170 208 179
box 	211 170 231 179
for 	233 170 247 179
federal 	250 170 284 179
tax 	288 170 304 179
classification 	307 170 373 179
of 	377 170 387 179
the 	390 170 406 179
person 	409 170 444 179
whose 	447 170 481 179
name 	484 170 513 179
is 	516 170 524 179
entered 	527 170 565 179
on 	569 170 583 179
line 	585 170 603 179
1. 	606 170 615 179
Check 	618 170 653 179
only 	655 170 676 179
one 	679 170 700 179
of 	703 170 714 179
the	716 170 732 179
following 	113 181 159 189
seven 	162 181 192 189
boxes	195 181 226 189
.	227 181 230 189
single	128 214 166 222
-	159 214 163 222
member 	162 214 205 222
LLC	208 214 229 222
Limited 	128 232 166 242
liability 	169 232 205 242
company	208 232 255 242
. 	255 232 258 242
Enter 	261 232 289 242
the 	291 232 307 242
tax 	311 232 327 242
classification 	330 232 395 242
(	399 232 402 242
C	402 232 410 242
=	411 232 416 242
C 	417 232 425 242
corporation	428 232 487 242
, 	488 232 490 242
S	494 232 501 242
=	501 232 507 242
S 	508 232 515 242
corporation	519 232 577 242
, 	578 232 580 242
P	584 232 591 242
=	592 232 597 242
Partnership	598 232 656 242
)	656 232 660 242
4 	745 170 757 179
Exemptions 	759 170 821 179
(	823 170 827 179
codes 	827 170 858 179
apply 	862 170 890 179
only 	893 170 915 179
to	917 170 927 179
certain 	748 181 783 189
entities	785 181 823 189
, 	823 181 825 189
not 	829 181 846 189
individuals	849 181 902 189
; 	903 181 905 189
see	909 181 927 189
instructions 	748 190 808 199
on 	811 190 823 199
page 	827 190 853 199
3	854 190 862 199
)	860 190 864 199
:	865 190 868 199
Individual	128 203 176 212
/	177 203 182 212
sole 	182 203 204 212
proprietor 	205 203 255 212
or	259 203 270 212
C 	312 203 324 211
Corporation	324 203 389 211
☐	292 198 306 209
☑	410 198 424 209
☐	105 200 120 211
☐	529 198 543 209
☐	645 198 659 209
☐	105 230 120 241
S 	430 203 439 211
Corporation	439 203 503 211
Partnership	548 203 609 210
Trust	664 202 696 209
/	690 202 696 209
estate	696 202 727 209
Exempt 	745 216 786 225
payee 	788 216 819 225
code 	821 216 846 225
(	849 216 852 225
if 	852 216 858 225
any	861 216 879 225
)	877 216 881 225
Exemption 	748 246 802 256
from 	803 246 828 256
FATCA 	833 246 868 256
reporting	872 246 917 256
code 	749 261 777 271
(	775 261 781 270
if 	779 261 787 270
any	788 261 808 270
)	806 261 811 270
(	745 291 751 298
Applies 	747 290 778 298
to 	778 290 786 298
accounts 	787 290 821 298
maintained 	823 290 864 298
outside 	866 290 893 298
the 	895 290 906 298
U.S.	908 290 925 298
)	923 290 927 298
☐	106 289 120 300
Note	127 246 155 256
: 	154 246 158 256
Check 	160 246 195 256
the 	196 246 214 256
appropriate 	217 246 275 256
box 	279 246 298 256
in 	300 246 310 256
the 	313 246 329 256
line 	331 246 350 256
above 	353 246 384 256
for 	388 246 402 256
the 	405 246 420 256
tax 	424 246 440 256
classification 	443 246 508 256
of 	512 246 523 256
the 	525 246 542 256
single	544 246 575 256
-	575 246 578 256
member 	579 246 621 256
owner	625 246 656 256
. 	656 246 659 256
Do 	665 246 680 256
not 	683 246 700 256
check	703 246 733 256
LLC 	129 257 150 265
if 	153 257 160 265
the 	162 257 178 265
LLC 	182 257 201 265
is 	206 257 213 265
classified 	217 257 264 265
as 	267 257 280 265
a 	282 257 289 265
single	292 257 322 265
-	323 257 325 265
member 	327 257 369 265
LLC 	372 257 393 265
that 	396 257 416 265
is 	419 257 427 265
disregarded 	430 257 491 265
from 	495 257 518 265
the 	522 257 538 265
owner 	541 257 573 265
unless 	576 257 608 265
the 	612 257 627 265
owner 	631 257 663 265
of 	666 257 676 265
the 	679 257 694 265
LLC 	698 257 718 265
is	722 257 732 265
another 	129 266 167 275
LLC 	171 266 191 275
that 	195 266 214 275
is 	218 266 225 275
not 	229 266 247 275
disregarded 	250 266 311 275
from 	314 266 337 275
the 	341 266 357 275
owner 	361 266 391 275
for 	395 266 409 275
U.S. 	412 266 432 275
federal 	437 266 471 275
tax 	475 266 491 275
purposes	494 266 542 275
. 	542 266 544 275
Otherwise	548 266 600 275
, 	600 266 602 275
a 	606 266 613 275
single	616 266 645 275
-	646 266 649 275
member 	650 266 692 275
LLC 	696 266 716 275
that	720 266 739 275
is 	126 276 139 286
disregarded 	139 276 201 285
from 	204 276 227 285
the 	231 276 246 285
owner 	250 276 282 285
should 	284 276 319 285
check 	322 276 353 285
the 	356 276 372 285
appropriate 	375 276 435 285
box 	438 276 457 285
for 	460 276 474 285
the 	477 276 493 285
tax 	496 276 513 285
classification 	515 276 581 285
of 	584 276 596 285
its 	597 276 610 285
owner	613 276 645 285
.	645 276 647 285
Other 	127 292 158 301
(	159 292 164 301
see 	163 292 182 301
instructions	184 292 244 301
)	243 292 246 301
5 	98 304 108 314
Address 	110 304 155 314
(	157 304 161 314
number	162 304 200 314
, 	201 304 203 314
street	207 304 236 314
, 	237 304 238 314
and 	242 304 261 314
apt	265 304 281 314
. 	282 304 284 314
or 	287 304 298 314
suite 	301 304 325 314
no	329 304 341 314
.	342 304 344 314
) 	344 304 348 314
See 	350 304 370 314
instructions	374 304 433 314
.	432 304 435 314
103 	97 319 125 331
Mercedes 	129 319 200 330
Heights 	207 319 260 330
Apt 	266 319 290 330
No.480	295 319 348 330
6 	99 335 108 343
City	112 335 133 343
, 	133 335 135 343
state	139 335 164 343
, 	165 335 167 343
and 	171 335 189 343
ZIP 	193 335 211 343
code	213 335 239 343
Donna 	98 348 146 359
Delaware 	150 348 219 358
1369	226 348 261 358
7 	96 364 106 374
List 	110 364 131 374
account 	132 364 174 374
number	177 364 217 374
(	216 364 219 374
s	218 364 224 374
) 	224 364 226 374
here 	231 364 253 374
(	255 364 259 374
optional	259 364 300 374
)	299 364 302 374
Part 	65 396 105 405
I	104 396 108 405
Taxpayer 	147 395 219 408
Identification 	225 395 325 408
Number 	332 395 393 408
(	398 395 402 408
TIN	402 395 428 408
)	428 395 433 408
116943589708EUR	443 380 589 389
Requester's 	640 304 701 314
name 	705 304 734 313
and 	737 304 755 313
address 	759 304 800 313
(	803 304 806 313
optional	807 304 846 313
)	847 304 850 313
Enter 	58 412 89 422
your 	92 412 118 422
TIN 	121 412 141 422
in 	146 412 155 422
the 	160 412 178 422
appropriate 	182 412 249 422
box	252 412 275 422
. 	276 412 278 422
The 	281 412 304 422
TIN 	307 412 327 422
provided 	332 412 383 422
must 	387 412 415 422
match 	420 412 456 422
the 	460 412 478 422
name 	482 412 514 422
given 	518 412 549 422
on 	553 412 567 422
line 	571 412 591 422
1 	596 412 600 422
to 	605 412 617 422
avoid	621 412 653 422
backup 	58 423 101 434
withholding	105 423 172 434
. 	174 423 176 434
For 	181 423 199 434
individuals	203 423 265 434
, 	265 423 267 434
this 	271 423 292 434
is 	296 423 306 434
generally 	310 423 361 434
your 	365 423 391 434
social 	395 423 427 434
security 	432 423 477 434
number 	482 423 526 434
(	530 423 534 434
SSN	533 423 558 434
)	559 423 562 434
. 	564 423 567 434
However	571 423 622 434
, 	623 423 625 434
for 	629 423 645 434
a	649 423 655 434
resident 	59 434 104 444
alien	108 434 134 444
, 	136 434 138 444
sole 	143 434 166 444
proprietor	170 434 228 444
, 	228 434 230 444
or 	235 434 247 444
disregarded 	250 434 320 444
entity	324 434 356 444
, 	357 434 359 444
see 	364 434 384 444
the 	387 434 406 444
instructions 	410 434 477 444
for 	481 434 496 444
Part 	501 434 524 444
I	527 434 531 444
, 	532 434 534 444
later	539 434 565 444
. 	565 434 567 444
For 	572 434 591 444
other	594 434 625 444
entities	57 445 100 456
, 	101 445 102 456
it 	108 445 113 456
is 	118 445 127 456
your 	130 445 157 456
employer 	160 445 215 456
identification 	218 445 292 456
number 	296 445 342 456
(	344 445 348 456
EIN	348 445 369 456
)	369 445 372 456
. 	373 445 375 456
If 	377 445 387 456
you 	390 445 411 456
do 	415 445 430 456
not 	435 445 453 456
have 	457 445 484 456
a 	489 445 496 456
number	500 445 543 456
, 	544 445 546 456
see 	551 445 571 456
How 	575 445 602 456
to 	606 445 617 456
get 	621 445 640 456
a	643 445 650 456
TIN	58 458 78 466
, 	77 458 80 466
later	86 458 111 466
.	112 458 113 466
Note	57 473 88 482
: 	88 473 91 482
If 	95 473 103 482
the 	106 473 124 482
account 	128 473 175 482
is 	179 473 188 482
in 	192 473 201 482
more 	207 473 235 482
than 	239 473 265 482
one 	269 473 291 482
name	295 473 327 482
, 	327 473 329 482
see 	334 473 354 482
the 	357 473 377 482
instructions 	380 473 447 482
for 	451 473 468 482
line 	470 473 490 482
1. 	495 473 505 482
Also 	508 473 534 482
see 	538 473 559 482
What 	562 473 593 482
Name 	596 473 630 482
and	634 473 655 482
Number 	56 483 105 493
To 	108 483 122 493
Give 	126 483 153 493
the 	156 483 174 493
Requester 	179 483 239 493
for 	242 483 258 493
guidelines 	262 483 320 493
on 	325 483 339 493
whose 	343 483 380 493
number 	385 483 430 493
to 	432 483 444 493
enter	448 483 478 493
.	478 483 480 493
Social 	687 411 721 419
security 	725 411 769 419
number	772 411 813 419
or	680 460 696 466
Employer 	686 471 739 480
identification 	744 471 813 479
number	817 471 858 479
Part 	63 517 101 526
II	101 517 110 526
Certification	149 517 243 526
01-7539884	683 490 915 507
Under 	57 534 94 544
penalties 	98 534 150 544
of 	154 534 165 544
perjury	169 534 209 544
, 	209 534 212 544
I 	216 534 220 544
certify 	224 534 259 544
that	262 534 286 544
:	285 534 287 544
1. 	58 548 68 558
The 	72 548 94 558
number 	98 548 143 558
shown 	147 548 185 558
on 	189 548 203 558
this 	207 548 227 558
form 	232 548 258 558
is 	262 548 271 558
my 	276 548 294 558
correct 	296 548 337 558
taxpayer 	341 548 393 558
identification 	395 548 470 558
number 	474 548 519 558
(	522 548 525 558
or 	526 548 538 558
I 	542 548 544 558
am 	548 548 565 558
waiting 	569 548 610 558
for 	615 548 631 558
a 	635 548 642 558
number 	646 548 690 558
to 	694 548 704 558
be 	709 548 723 558
issued 	727 548 765 558
to 	769 548 780 558
me	784 548 802 558
)	802 548 805 558
; 	806 548 808 558
and	813 548 835 558
2. 	57 560 68 571
I 	72 560 76 571
am 	79 560 97 571
not 	101 560 120 571
subject 	124 560 166 571
to 	170 560 182 571
backup 	186 560 229 571
withholding 	233 560 299 571
because	304 560 353 571
: 	353 560 356 571
(	360 560 364 571
a	364 560 372 571
) 	369 560 373 571
I 	378 560 381 571
am 	385 560 402 571
exempt 	407 560 450 571
from 	455 560 481 571
backup 	485 560 527 571
withholding	532 560 598 571
, 	600 560 601 571
or 	606 560 618 571
(	622 560 625 571
b	625 560 633 571
) 	633 560 637 571
I 	641 560 643 571
have 	648 560 675 571
not 	679 560 697 571
been 	702 560 730 571
notified 	734 560 777 571
by 	782 560 795 571
the 	798 560 817 571
Internal 	821 560 863 571
Revenue	869 560 919 571
Service 	73 571 116 582
(	120 571 124 582
IRS	124 571 144 582
) 	144 571 147 582
that 	151 571 174 582
I 	177 571 179 582
am 	184 571 201 582
subject 	206 571 249 582
to 	253 571 263 582
backup 	268 571 311 582
withholding 	315 571 381 582
as 	386 571 398 582
a 	403 571 410 582
result 	414 571 445 582
of 	449 571 461 582
a 	464 571 471 582
failure 	475 571 510 582
to 	514 571 525 582
report 	530 571 564 582
all 	568 571 580 582
interest 	584 571 627 582
or 	631 571 643 582
dividends	647 571 703 582
, 	704 571 706 582
or 	711 571 722 582
(	725 571 729 582
c	729 571 736 582
) 	736 571 740 582
the 	743 571 761 582
IRS 	765 571 786 582
has 	790 571 810 582
notified 	815 571 857 582
me 	862 571 879 582
that 	883 571 906 582
I 	910 571 912 582
am	916 571 934 582
no 	73 583 88 593
longer 	91 583 128 593
subject 	131 583 174 593
to 	178 583 189 593
backup 	193 583 236 593
withholding	240 583 307 593
; 	308 583 310 593
and	314 583 336 593
3. 	58 599 68 610
I 	72 599 75 610
am 	80 599 97 610
a 	101 599 108 610
U.S. 	113 599 135 610
citizen 	141 599 178 610
or 	183 599 195 610
other 	198 599 228 610
U.S. 	232 599 255 610
person 	261 599 300 610
(	303 599 307 610
defined 	308 599 351 610
below	356 599 390 610
)	389 599 393 610
; 	394 599 396 610
and	401 599 422 610
4. 	58 614 68 625
The 	72 614 94 625
FATCA 	100 614 139 625
code	143 614 172 625
(	171 614 175 625
s	175 614 182 625
) 	181 614 185 625
entered 	189 614 233 625
on 	238 614 251 625
this 	256 614 276 625
form 	280 614 307 625
(	310 614 314 625
if 	313 614 321 625
any	324 614 346 625
) 	344 614 348 625
indicating 	353 614 409 625
that 	412 614 435 625
I 	439 614 441 625
am 	446 614 463 625
exempt 	468 614 511 625
from 	515 614 542 625
FATCA 	547 614 588 625
reporting 	591 614 643 625
is 	647 614 656 625
correct	660 614 701 625
.	703 614 705 625
Certification 	58 630 130 640
instructions	135 630 204 640
. 	205 630 207 640
You 	211 630 233 640
must 	238 630 265 640
cross 	268 630 299 640
out 	302 630 320 640
item 	323 630 346 640
2 	350 630 357 640
above 	361 630 395 640
if 	398 630 405 640
you 	408 630 427 640
have 	431 630 459 640
been 	462 630 489 640
notified 	493 630 534 640
by 	538 630 551 640
the 	554 630 572 640
IRS 	576 630 595 640
that 	599 630 620 640
you 	623 630 643 640
are 	647 630 665 640
currently 	668 630 717 640
subject 	720 630 761 640
to 	764 630 774 640
backup 	779 630 820 640
withholding 	823 630 887 640
because	890 630 938 640
you 	57 642 77 652
have 	82 642 108 652
failed 	110 642 141 652
to 	145 642 156 652
report 	160 642 193 652
all 	196 642 208 652
interest 	212 642 253 652
and 	257 642 277 652
dividends 	281 642 335 652
on 	338 642 352 652
your 	355 642 380 652
tax 	383 642 401 652
return	405 642 436 652
. 	437 642 439 652
For 	444 642 462 652
real 	465 642 485 652
estate 	489 642 522 652
transactions	527 642 594 652
, 	595 642 597 652
item 	600 642 625 652
2 	628 642 635 652
does 	638 642 666 652
not 	670 642 688 652
apply	691 642 722 652
. 	722 642 725 652
For 	729 642 747 652
mortgage 	751 642 804 652
interest 	807 642 848 652
paid	852 642 875 652
,	877 642 879 652
acquisition 	58 652 117 663
or 	122 652 133 663
abandonment 	136 652 213 663
of 	217 652 228 663
secured 	231 652 275 663
property	279 652 326 663
, 	327 652 329 663
cancellation 	333 652 399 663
of 	403 652 414 663
debt	417 652 442 663
, 	442 652 445 663
contributions 	449 652 522 663
to 	526 652 536 663
an 	540 652 553 663
individual 	558 652 609 663
retirement 	614 652 669 663
arrangement 	673 652 743 663
(	746 652 749 663
IRA	750 652 770 663
)	768 652 772 663
, 	773 652 775 663
and 	779 652 800 663
generally	804 652 854 663
, 	854 652 856 663
payments	861 652 915 663
other 	57 664 88 674
than 	90 664 115 674
interest 	118 664 159 674
and 	163 664 183 674
dividends	187 664 241 674
, 	241 664 244 674
you 	247 664 267 674
are 	271 664 288 674
not 	292 664 310 674
required 	315 664 359 674
to 	364 664 373 674
sign 	377 664 400 674
the 	404 664 422 674
certification	425 664 489 674
, 	490 664 492 674
but 	496 664 514 674
you 	518 664 538 674
must 	542 664 569 674
provide 	573 664 614 674
your 	618 664 643 674
correct 	646 664 684 674
TIN	688 664 707 674
. 	709 664 710 674
See 	715 664 736 674
the 	740 664 757 674
instructions 	760 664 825 674
for 	828 664 844 674
Part 	847 664 869 674
II	874 664 878 674
, 	880 664 882 674
later	887 664 911 674
.	911 664 912 674
Sign	56 683 92 695
Signature 	124 689 180 698
of	182 689 195 698
Here 	56 696 98 705
U.S. 	125 700 147 708
person	152 700 191 708
General 	58 721 142 734
Instructions	151 721 279 734
Section 	58 744 102 752
references 	107 744 167 752
are 	172 744 189 752
to 	193 744 204 752
the 	208 744 226 752
Internal 	231 744 273 752
Revenue 	278 744 328 752
Code 	331 744 364 752
unless 	368 744 405 752
otherwise	409 744 465 752
noted	57 756 92 763
.	92 756 97 763
Future 	58 771 99 780
developments	101 771 190 780
. 	191 771 193 780
For 	197 771 217 780
the 	220 771 238 780
latest 	241 771 274 780
information 	278 771 343 780
about 	347 771 380 780
developments	383 771 467 780
related 	59 781 98 791
to 	101 781 113 791
Form 	118 781 146 791
W	150 781 163 791
-	163 781 167 791
9 	168 781 175 791
and 	179 781 201 791
its 	205 781 218 791
instructions	222 781 290 791
, 	290 781 292 791
such 	296 781 324 791
as 	329 781 342 791
legislation 	346 781 404 791
enacted	408 781 455 791
after 	58 793 84 803
they 	88 793 113 803
were 	116 793 144 803
published	149 793 205 803
, 	206 793 208 803
go 	212 793 227 803
to 	230 793 242 803
www.irs.gov/FormW9	246 793 372 803
.	373 793 375 803
Purpose 	59 812 135 826
of 	142 812 159 825
Form	167 812 213 825
An 	55 832 80 843
individual 	76 832 131 843
or 	137 832 149 843
entity 	152 832 184 843
(	187 832 191 843
Form 	191 832 221 843
W	225 832 237 843
-	238 832 241 843
9 	242 832 249 843
requester	254 832 308 843
) 	307 832 311 843
who 	315 832 340 843
is 	344 832 353 843
required 	357 832 405 843
to 	410 832 420 843
file 	424 832 441 843
an	445 832 458 843
information 	59 843 123 853
return 	128 843 162 853
with 	166 843 189 853
the 	193 843 212 853
IRS 	216 843 236 853
must 	241 843 269 853
obtain 	273 843 309 853
your 	312 843 339 853
correct 	343 843 383 853
taxpayer	387 843 438 853
identification 	58 854 131 865
number 	137 854 182 865
(	184 854 188 865
TIN	187 854 208 865
) 	208 854 211 865
which 	215 854 249 865
may 	254 854 278 865
be 	282 854 296 865
your 	300 854 326 865
social 	330 854 362 865
security 	367 854 413 865
number	417 854 462 865
(	57 866 62 876
SSN	61 866 88 876
)	88 866 91 876
, 	92 866 93 876
individual 	98 866 153 876
taxpayer 	157 866 208 876
identification 	212 866 285 876
number 	291 866 334 876
(	338 866 341 876
ITIN	341 866 364 876
)	365 866 368 876
, 	370 866 372 876
adoption	376 866 427 876
taxpayer 	58 878 109 888
identification 	113 878 186 888
number 	191 878 236 888
(	238 878 244 888
ATIN	242 878 270 888
)	270 878 274 888
, 	275 878 277 888
or 	282 878 293 888
employer 	298 878 352 888
identification 	356 878 430 888
number	434 878 478 888
(	56 889 62 899
EIN	61 889 82 899
)	80 889 84 899
, 	86 889 88 899
to 	93 889 104 899
report 	109 889 143 899
on 	147 889 161 899
an 	166 889 179 899
information 	184 889 249 899
return 	254 889 286 899
the 	290 889 309 899
amount 	313 889 357 899
paid 	361 889 386 899
to 	390 889 401 899
you	405 889 426 899
, 	427 889 429 899
or 	434 889 445 899
other	449 889 480 899
amount 	58 901 102 910
reportable 	107 901 166 910
on 	170 901 184 910
an 	188 901 201 910
information 	207 901 271 910
return	276 901 309 910
. 	311 901 312 910
Examples 	316 901 374 910
of 	378 901 389 910
information	394 901 458 910
returns 	59 912 98 922
include	104 912 145 922
, 	146 912 147 922
but 	153 912 171 922
are 	175 912 192 922
not 	197 912 216 922
limited 	219 912 258 922
to	262 912 274 922
, 	274 912 277 922
the 	281 912 299 922
following	303 912 356 922
.	356 912 359 922
• 	59 927 64 937
Form 	69 927 98 937
1099	104 927 131 937
-	132 927 135 937
INT 	137 927 157 937
(	160 927 163 937
interest 	164 927 207 937
earned 	211 927 251 937
or 	255 927 267 937
paid	271 927 296 937
)	296 927 299 937
Cat	380 960 400 967
. 	399 960 401 967
No. 	404 960 422 967
10231X	426 960 465 967
Date	630 700 660 706
• 	517 721 523 731
Form 	529 721 556 731
1099	562 721 590 731
-	591 721 594 731
DIV 	596 721 617 731
(	619 721 623 731
dividends	624 721 679 731
, 	680 721 682 731
including 	687 721 739 731
those 	743 721 775 731
from 	779 721 806 731
stocks 	810 721 848 731
or 	852 721 864 731
mutual	868 721 905 731
funds	516 732 550 742
)	546 732 552 742
• 	517 747 523 758
Form 	528 747 557 758
1099	562 747 589 758
-	591 747 594 758
MISC 	596 747 627 758
(	631 747 635 758
various 	635 747 677 758
types 	681 747 712 758
of 	717 747 728 758
income	732 747 774 758
, 	775 747 777 758
prizes	782 747 816 758
, 	817 747 819 758
awards	824 747 866 758
, 	867 747 869 758
or 	874 747 885 758
gross	889 747 921 758
proceeds	515 759 571 770
)	569 759 575 769
• 	517 774 523 784
Form 	528 774 557 784
1099	562 774 590 784
-	591 774 595 784
B 	596 774 604 784
(	608 774 611 784
stock 	612 774 643 784
or 	647 774 659 784
mutual 	663 774 701 784
fund 	705 774 732 784
sales 	736 774 765 784
and 	770 774 791 784
certain 	795 774 834 784
other	839 774 869 784
transactions 	516 785 588 796
by 	593 785 607 796
brokers	610 785 654 796
)	654 785 658 796
• 	517 801 523 811
Form 	527 801 557 811
1099	562 801 590 811
-	591 801 595 811
S 	595 801 604 811
(	607 801 610 811
proceeds 	611 801 666 811
from 	670 801 696 811
real 	701 801 721 811
estate 	725 801 761 811
transactions	764 801 836 811
)	835 801 839 811
• 	517 815 523 826
Form 	527 815 557 826
1099	562 815 590 826
-	591 815 595 826
K 	596 815 605 826
(	608 815 610 826
merchant 	612 815 666 826
card 	670 815 696 826
and 	700 815 721 826
third 	725 815 751 826
party 	756 815 785 826
network 	790 815 836 826
transactions	840 815 911 826
)	910 815 914 826
• 	517 831 524 841
Form 	528 831 557 841
1098 	562 831 591 841
(	593 831 598 841
home 	597 831 630 841
mortgage 	634 831 690 841
interest	694 831 737 841
)	736 831 739 841
, 	741 831 743 841
1098	749 831 777 841
-	777 831 781 841
E 	782 831 790 841
(	792 831 796 841
student 	797 831 841 841
loan 	844 831 869 841
interest	872 831 916 841
)	915 831 919 841
,	920 831 923 841
1098	515 842 547 853
-	547 842 551 853
T 	550 842 560 853
(	560 842 566 853
tuition	565 842 603 853
)	600 842 604 853
• 	517 857 523 868
Form 	529 857 557 868
1099	562 857 590 868
-	591 857 595 868
C 	595 857 605 868
(	608 857 612 868
canceled 	612 857 665 868
debt	668 857 695 868
)	694 857 697 868
• 	517 872 525 883
Form 	527 872 556 883
1099	560 872 589 883
-	589 872 594 883
A 	593 872 602 883
(	606 872 609 883
acquisition 	609 872 670 883
or 	675 872 687 883
abandonment 	689 872 769 883
of 	773 872 784 883
secured 	788 872 833 883
property	837 872 886 883
)	883 872 888 883
Use 	530 887 554 898
Form 	558 887 587 898
W	591 887 604 898
-	603 887 607 898
9 	608 887 616 898
only 	620 887 643 898
if 	647 887 654 898
you 	656 887 678 898
are 	682 887 700 898
a 	704 887 711 898
U.S. 	715 887 739 898
person 	744 887 783 898
(	787 887 791 898
including 	790 887 843 898
a 	848 887 855 898
resident	859 887 905 898
alien	517 899 544 909
)	543 899 547 909
, 	547 899 549 909
to 	554 899 565 909
provide 	569 899 613 909
your 	616 899 643 909
correct 	646 899 687 909
TIN	691 899 711 909
.	712 899 714 909
If 	530 915 538 924
you 	539 915 562 924
do 	564 915 581 924
not 	584 915 604 924
return 	607 915 641 924
Form 	645 915 675 924
W	679 915 692 924
-	691 915 695 924
9 	696 915 703 924
to 	707 915 718 924
the 	722 915 741 924
requester 	745 915 800 924
with 	803 915 827 924
a 	831 915 837 924
TIN	842 915 862 924
, 	862 915 864 924
you 	868 915 889 924
might	894 915 927 924
be 	517 926 531 936
subject 	535 926 578 936
to 	581 926 592 936
backup 	596 926 639 936
withholding	643 926 710 936
. 	711 926 713 936
See 	717 926 740 936
What 	743 926 774 936
is 	777 926 787 936
backup 	791 926 834 936
withholding	839 926 905 936
,	906 926 908 936
later	515 938 543 945
.	542 938 545 945
Form 	803 956 828 967
W	831 956 847 967
-	848 956 853 967
9 	853 956 862 967
(	866 956 869 967
Rev. 	870 956 891 967
10-2018	895 956 937 967
)	937 956 940 967

Form	57 62 85 68
W	93 46 133 69
-	127 46 143 69
9	140 46 163 69
Request 	392 47 474 63
for 	481 47 509 63
Taxpayer	515 47 608 63
